polish,english,category,subtext,accepted_answers,frequency_rank
uratować,rescue,verb,,"[""rescue""]",647
ostatnia,last,noun,,"[""last""]",648
alex,alex,misc,,"[""alex""]",649
przyszedłem,came,misc,,"[""came""]",650
buty,shoes,misc,,"[""shoes""]",651
zbrodni,crimes,misc,,"[""crimes""]",652
zrobili,they did,misc,,"[""they did""]",653
program,program,misc,,"[""program""]",654
potrzeba,need,misc,,"[""need""]",655
więzieniu,prison,misc,,"[""prison""]",656
córkę,daughter,misc,,"[""daughter""]",657
głupie,silly,misc,,"[""silly""]",658
wcześnie,early,adverb,,"[""early""]",659
wyjaśnić,clarify,verb,,"[""clarify""]",660
użyć,use,verb,,"[""use""]",661
zdobyć,get,verb,,"[""get""]",662
psa,dog,misc,,"[""dog""]",663
laboratorium,laboratory,misc,,"[""laboratory""]",664
wiec,rally,misc,,"[""rally""]",665
abyś,so that,misc,,"[""so that""]",666
bob,bob,misc,,"[""bob""]",667
pobliżu,near,misc,,"[""near""]",668
myślą,thought,misc,,"[""thought""]",669
puść,release,misc,,"[""release""]",670
gorzej,worse,misc,,"[""worse""]",671
klucz,key,misc,,"[""key""]",672
ładnie,nice,adverb,,"[""nice""]",673
mózgu,brain,misc,,"[""brain""]",674
pokażę,show,misc,,"[""show""]",675
słuchajcie,listen to,noun,,"[""listen to""]",676
informacji,information,misc,,"[""information""]",677
chłopiec,boy,misc,,"[""boy""]",678
samą,itself,misc,,"[""itself""]",679
drinka,drink,misc,,"[""drink""]",680
atak,attack,misc,,"[""attack""]",681
zasady,rules,misc,,"[""rules""]",682
potrafisz,you can,misc,,"[""you can""]",683
tommy,tommy,misc,,"[""tommy""]",684
zabiłeś,you killed,misc,,"[""you killed""]",685
firmy,Companies,misc,,"[""companies""]",686
miłe,nice,misc,,"[""nice""]",687
koło,wheel,misc,,"[""wheel""]",688
szczęśliwa,happy,adjective,,"[""happy""]",689
kolego,friend,misc,,"[""friend""]",690
siedem,seven,misc,,"[""seven""]",691
adres,address,misc,,"[""address""]",692
zamknąć,close,verb,,"[""close""]",693
biurze,office,adverb,,"[""office""]",694
dziesięć,ten,misc,,"[""ten""]",695
siadaj,sit down,misc,,"[""sit down""]",696
umarł,died,misc,,"[""died""]",697
osobiście,in person,noun,,"[""in person""]",698
problemu,problem,misc,,"[""problem""]",699
nauczyć,teach,verb,,"[""teach""]",700
matkę,mother,misc,,"[""mother""]",701
poproszę,please,misc,,"[""please""]",702
potrzebował,needed,misc,,"[""needed""]",703
przyszłości,future,misc,,"[""future""]",704
wychodzi,goes out,misc,,"[""goes out""]",705
woda,water,misc,,"[""water""]",706
piwo,beer,misc,,"[""beer""]",707
samolot,plane,misc,,"[""plane""]",708
najlepszym,best,misc,,"[""best""]",709
owszem,yes,misc,,"[""yes""]",710
chłopcze,boy,misc,,"[""boy""]",711
słychać,can be heard,misc,,"[""can be heard""]",712
rodziną,family,misc,,"[""family""]",713
bezpieczeństwa,security,adjective,,"[""security""]",714
wielkim,great,misc,,"[""great""]",715
wojna,war,adjective,,"[""war""]",716
znajdzie,finds,misc,,"[""finds""]",717
pierwszą,first,misc,,"[""first""]",718
uczucie,feeling,noun,,"[""feeling""]",719
mówiłaś,you said,misc,,"[""you said""]",720
em,em,misc,,"[""em""]",721
minuty,minutes,misc,,"[""minutes""]",722
załatwić,sort out,verb,,"[""sort out""]",723
jaja,eggs,misc,,"[""eggs""]",724
tuż,just,misc,,"[""just""]",725
książki,books,misc,,"[""books""]",726
łóżku,bed,misc,,"[""bed""]",727
nick,nickname,misc,,"[""nickname""]",728
of,of,misc,,"[""of""]",729
prowadzi,runs,misc,,"[""runs""]",730
zniszczyć,destroy,verb,,"[""destroy""]",731
wolny,free,adjective,,"[""free""]",732
siedzieć,sit,verb,,"[""sit""]",733
pierwszej,first,misc,,"[""first""]",734
wolę,I prefer,misc,,"[""i prefer""]",735
złapać,catch,misc,,"[""catch""]",736
przyjacielu,friend,misc,,"[""friend""]",737
powiedzenia,sayings,noun,,"[""sayings""]",738
pięknie,beautifully,adverb,,"[""beautifully""]",739
billy,billy,misc,,"[""billy""]",740
budynku,building,misc,,"[""building""]",741
powoli,slowly,misc,,"[""slowly""]",742
siostry,sisters,misc,,"[""sisters""]",743
pracował,worked,misc,,"[""worked""]",744
zajęty,busy,misc,,"[""busy""]",745
gratulacje,congratulations,misc,,"[""congratulations""]",746
całego,whole,misc,,"[""whole""]",747
każda,each,misc,,"[""each""]",748
mieszkanie,apartment,noun,,"[""apartment""]",749
don,don,misc,,"[""don""]",750
codziennie,daily,adverb,,"[""daily""]",751
ślady,traces,misc,,"[""traces""]",752
doskonale,perfectly,misc,,"[""perfectly""]",753
zabrał,took,misc,,"[""took""]",754
zostanę,I will stay,misc,,"[""i will stay""]",755
zostawił,left,misc,,"[""left""]",756
kawałek,piece,misc,,"[""piece""]",757
byśmy,by,misc,,"[""by""]",758
przygotować,prepare,verb,,"[""prepare""]",759
wielką,great,misc,,"[""great""]",760
straszne,scary,adjective,,"[""scary""]",761
ostrożnie,carefully,adverb,,"[""carefully""]",762
zespół,team,misc,,"[""team""]",763
początek,beginning,misc,,"[""beginning""]",764
wierzyć,believe,verb,,"[""believe""]",765
chory,sick,misc,,"[""sick""]",766
martwi,dead,misc,,"[""dead""]",767
jedzenia,eating,noun,,"[""eating""]",768
życiem,life,misc,,"[""life""]",769
prawdziwa,genuine,adjective,,"[""genuine""]",770
badania,research,noun,,"[""research""]",771
wiadomo,known,misc,,"[""known""]",772
pomyślałam,thought,misc,,"[""thought""]",773
znajdź,Find,misc,,"[""find""]",774
niezła,nice,misc,,"[""nice""]",775
oprócz,apart from,misc,,"[""apart from""]",776
mogłabyś,you could,misc,,"[""you could""]",777
stał,stood,misc,,"[""stood""]",778
zapomnieć,forget,verb,,"[""forget""]",779
urodziny,birthday,adjective,,"[""birthday""]",780
bycie,being,noun,,"[""being""]",781
innymi,other,misc,,"[""other""]",782
jane,jane,adjective,,"[""jane""]",783
dane,data,adjective,,"[""data""]",784
jim,jim,misc,,"[""jim""]",785
dala,dal,misc,,"[""dal""]",786
dowody,proofs,misc,,"[""proofs""]",787
znak,sign,misc,,"[""sign""]",788
jake,jake,misc,,"[""jake""]",789
wyszedł,came out,misc,,"[""came out""]",790
wśród,among,misc,,"[""among""]",791
jakiej,of which,misc,,"[""of which""]",792
druga,second,misc,,"[""second""]",793
zginął,died,misc,,"[""died""]",794
zgadzam,I agree,misc,,"[""i agree""]",795
zostaniesz,you will stay,misc,,"[""you will stay""]",796
zeszłym,last,misc,,"[""last""]",797
kawę,coffee,misc,,"[""coffee""]",798
kuchni,kitchen,misc,,"[""kitchen""]",799
witamy,welcome,misc,,"[""welcome""]",800
lekarza,doctor,misc,,"[""doctor""]",801
podaj,pass,misc,,"[""pass""]",802
weekend,weekend,misc,,"[""weekend""]",803
znamy,we know,misc,,"[""we know""]",804
założę,I'll set up,misc,,"[""i'll set up""]",805
rozkaz,order,misc,,"[""order""]",806
dwoje,two,misc,,"[""two""]",807
wyjdzie,comes out,misc,,"[""comes out""]",808
wysokość,height,noun,,"[""height""]",809
naprawić,fix,verb,,"[""fix""]",810
grupa,group,misc,,"[""group""]",811
król,king,misc,,"[""king""]",812
przyznać,admit,misc,,"[""admit""]",813
podobno,reportedly,misc,,"[""reportedly""]",814
steve,steve,misc,,"[""steve""]",815
kawy,coffees,adjective,,"[""coffees""]",816
dziękuje,thank you,misc,,"[""thank you""]",817
gości,visitors,misc,,"[""visitors""]",818
rodzinie,family,adverb,,"[""family""]",819
zrozumiałem,understood,misc,,"[""understood""]",820
zdecydowanie,definitely,noun,,"[""definitely""]",821
plany,plans,adjective,,"[""plans""]",822
nazywasz,you call,misc,,"[""you call""]",823
dziękujemy,thank you,misc,,"[""thank you""]",824
odebrać,collect,misc,,"[""collect""]",825
przede,primarily,misc,,"[""primarily""]",826
ruch,movement,misc,,"[""movement""]",827
córki,daughters,misc,,"[""daughters""]",828
świetne,great,adjective,,"[""great""]",829
własną,own,misc,,"[""own""]",830
znalazłeś,found,misc,,"[""found""]",831
damy,ladies,misc,,"[""ladies""]",832
chciałbyś,would you like,misc,,"[""would you like""]",833
imieniu,on behalf of,misc,,"[""on behalf of""]",834
zaczynamy,here we go,misc,,"[""here we go""]",835
pora,season,misc,,"[""season""]",836
ray,ray,misc,,"[""ray""]",837
chryste,christ,misc,,"[""christ""]",838
zadanie,task,noun,,"[""task""]",839
zapomniałem,I forgot,misc,,"[""i forgot""]",840
poczekać,wait,misc,,"[""wait""]",841
uciekaj,run away,misc,,"[""run away""]",842
raport,report,misc,,"[""report""]",843
święta,holidays,misc,,"[""holidays""]",844
świetna,great,adjective,,"[""great""]",845
zróbmy,Let's do,misc,,"[""let's do""]",846
zobaczmy,see,misc,,"[""see""]",847
dziwnie,strangely,adverb,,"[""strangely""]",848
napisy,subtitles,misc,,"[""subtitles""]",849
sprawia,makes,misc,,"[""makes""]",850
wobec,towards,misc,,"[""towards""]",851
kończy,concludes,misc,,"[""concludes""]",852
różne,various,adjective,,"[""various""]",853
twierdzi,claims,misc,,"[""claims""]",854
lunch,lunch,misc,,"[""lunch""]",855
la,la,misc,,"[""la""]",856
przysługę,favor,misc,,"[""favor""]",857
chodzić,walk,verb,,"[""walk""]",858
wyglądam,look,misc,,"[""look""]",859
zdaje,passes,misc,,"[""passes""]",860
johnny,johnny,adjective,,"[""johnny""]",861
fakt,fact,misc,,"[""fact""]",862
moimi,my,misc,,"[""my""]",863
kolejne,further,adjective,,"[""further""]",864
synem,son of,misc,,"[""son of""]",865
latach,years,misc,,"[""years""]",866
zostałem,I became,misc,,"[""i became""]",867
bierz,take,misc,,"[""take""]",868
kości,bones,misc,,"[""bones""]",869
pozbyć,discard,verb,,"[""discard""]",870
musiałam,I had to,misc,,"[""i had to""]",871
szczęścia,happiness,misc,,"[""happiness""]",872
agent,agent,misc,,"[""agent""]",873
wodę,water,misc,,"[""water""]",874
um,um,misc,,"[""um""]",875
kraj,country,misc,,"[""country""]",876
momencie,moment,noun,,"[""moment""]",877
listy,letters,misc,,"[""letters""]",878
zwłaszcza,especially,misc,,"[""especially""]",879
ostatnim,last,misc,,"[""last""]",880
młoda,young,misc,,"[""young""]",881
szuka,seeks,misc,,"[""seeks""]",882
znaleźli,found,misc,,"[""found""]",883
żyjesz,you live,misc,,"[""you live""]",884
dałem,I gave,misc,,"[""i gave""]",885
rodzaj,kind of,misc,,"[""kind of""]",886
rząd,government,misc,,"[""government""]",887
musze,must,misc,,"[""must""]",888
zgodnie,according to,adverb,,"[""according to""]",889
przychodzi,comes,misc,,"[""comes""]",890
przyszła,future,misc,,"[""future""]",891
wrażenie,impression,noun,,"[""impression""]",892
rozmawialiśmy,we talked,misc,,"[""we talked""]",893
rana,wound,adjective,,"[""wound""]",894
odejdź,go away,misc,,"[""go away""]",895
względu,due to,misc,,"[""due to""]",896
odzyskać,recover,misc,,"[""recover""]",897
przeciw,against,misc,,"[""against""]",898
usiąść,sit,misc,,"[""sit""]",899
czuć,feel,misc,,"[""feel""]",900
wziął,took,misc,,"[""took""]",901
poszła,went,misc,,"[""went""]",902
chciałaś,wanted,misc,,"[""wanted""]",903
zabiłem,I killed,misc,,"[""i killed""]",904
oddać,donate,misc,,"[""donate""]",905
wyjścia,outputs,misc,,"[""outputs""]",906
dawna,former,adjective,,"[""former""]",907
możliwości,capabilities,misc,,"[""capabilities""]",908
pierwszego,first,misc,,"[""first""]",909
will,will,misc,,"[""will""]",910
każdą,each,misc,,"[""each""]",911
powinni,they should,misc,,"[""they should""]",912
niezłe,not bad,misc,,"[""not bad""]",913
podróż,trip,misc,,"[""trip""]",914
krok,step,misc,,"[""step""]",915
ognia,fire,noun,,"[""fire""]",916
trzyma,holds,misc,,"[""holds""]",917
rachel,rachel,misc,,"[""rachel""]",918
sygnał,signal,misc,,"[""signal""]",919
chciałby,would like,misc,,"[""would like""]",920
śniadanie,breakfast,noun,,"[""breakfast""]",921
panna,Miss,adjective,,"[""miss""]",922
gotów,ready,misc,,"[""ready""]",923
żyją,live,misc,,"[""live""]",924
zapłacić,pay,verb,,"[""pay""]",925
lekarz,doctor,misc,,"[""doctor""]",926
rzeczywiście,indeed,noun,,"[""indeed""]",927
szukasz,looking for,misc,,"[""looking for""]",928
detektyw,detective,misc,,"[""detective""]",929
jedzie,is going,misc,,"[""is going""]",930
chwilkę,momentarily,misc,,"[""momentarily""]",931
ochotę,fancy,misc,,"[""fancy""]",932
bill,bill,misc,,"[""bill""]",933
kate,kate,misc,,"[""kate""]",934
kolej,rail,misc,,"[""rail""]",935
sytuacja,situation,misc,,"[""situation""]",936
rozmowy,interviews,adjective,,"[""interviews""]",937
kontakt,contact,misc,,"[""contact""]",938
głupia,silly,misc,,"[""silly""]",939
in,in,misc,,"[""in""]",940
f,f,misc,,"[""f""]",941
hmm,hmm,misc,,"[""hmm""]",942
iż,that,misc,,"[""that""]",943
książkę,book,misc,,"[""book""]",944
amy,amy,misc,,"[""amy""]",945
wrócisz,you're back,misc,,"[""you're back""]",946
nasi,our,misc,,"[""our""]",947
miłego,Enjoy,misc,,"[""enjoy""]",948
dumny,proud,adjective,,"[""proud""]",949
mężczyzną,man,misc,,"[""man""]",950
brać,take,misc,,"[""take""]",951
niektóre,some,misc,,"[""some""]",952
mężczyzn,men,misc,,"[""men""]",953
okno,window,misc,,"[""window""]",954
błagam,please,misc,,"[""please""]",955
miałbym,I would have,misc,,"[""i would have""]",956
stare,old,misc,,"[""old""]",957
wynoś,take away,misc,,"[""take away""]",958
spójrzcie,take a look,noun,,"[""take a look""]",959
udział,share,misc,,"[""share""]",960
zabawy,plays,adjective,,"[""plays""]",961
mamą,mom,misc,,"[""mom""]",962
rozmowę,interview,misc,,"[""interview""]",963
szukamy,looking for,misc,,"[""looking for""]",964
prawdy,truths,misc,,"[""truths""]",965
głowa,head,adjective,,"[""head""]",966
kochać,love,misc,,"[""love""]",967
nowych,new,misc,,"[""new""]",968
rozumie,understands,misc,,"[""understands""]",969
zmieni,will change,misc,,"[""will change""]",970
doceniam,appreciate,misc,,"[""appreciate""]",971
morderstwa,murders,adjective,,"[""murders""]",972
zrobiliśmy,we did,misc,,"[""we did""]",973
obraz,image,misc,,"[""image""]",974
mówimy,we say,misc,,"[""we say""]",975
idźcie,Go,noun,,"[""go""]",976
dostanie,gets,noun,,"[""gets""]",977
bobby,bobby,misc,,"[""bobby""]",978
dzwonił,called,misc,,"[""called""]",979
oddaj,donate,misc,,"[""donate""]",980
biuro,office,misc,,"[""office""]",981
najlepszego,the best,misc,,"[""the best"",""best""]",982
ochrony,protection,adjective,,"[""protection""]",983
cudownie,wonderfully,adverb,,"[""wonderfully""]",984
wydarzyło,happened,misc,,"[""happened""]",985
wyglądają,look,misc,,"[""look""]",986
liczy,counts,misc,,"[""counts""]",987
problemów,problems,misc,,"[""problems""]",988
moge,can,misc,,"[""can""]",989
wewnątrz,inside,misc,,"[""inside""]",990
przypadku,case,misc,,"[""case""]",991
osiem,eight,misc,,"[""eight""]",992
niebezpieczne,dangerous,adjective,,"[""dangerous""]",993
czekam,looking forward,misc,,"[""looking forward""]",994
podać,enter,misc,,"[""enter""]",995
rzeczą,thing,misc,,"[""thing""]",996
wyniki,results,misc,,"[""results""]",997
chętnie,gladly,adverb,,"[""gladly""]",998
otwarte,open,misc,,"[""open""]",999
komu,to whom,misc,,"[""to whom"",""whom""]",1000
potrzebny,needed,adjective,,"[""needed""]",1001
swego,its,misc,,"[""its""]",1002
dostanę,get,misc,,"[""get""]",1003
prosze,please,misc,,"[""please""]",1004
rozmawiałem,talked,misc,,"[""talked""]",1005
inną,another,misc,,"[""another""]",1006
leży,lies,misc,,"[""lies""]",1007
karty,cards,misc,,"[""cards""]",1008
siedzi,sits,misc,,"[""sits""]",1009
szefem,head of,misc,,"[""head of""]",1010
chris,chris,misc,,"[""chris""]",1011
słońce,sun,misc,,"[""sun""]",1012
spojrzeć,look,verb,,"[""look""]",1013
niewiele,few,misc,,"[""few""]",1014
widzicie,you can see,noun,,"[""you can see""]",1015
jesli,if,misc,,"[""if""]",1016
wyprawiasz,you're doing,misc,,"[""you're doing""]",1017
dziewczynka,girl,misc,,"[""girl""]",1018
zimno,cold,misc,,"[""cold""]",1019
wybaczyć,forgive,verb,,"[""forgive""]",1020
pomaga,helps,misc,,"[""helps""]",1021
uczucia,feelings,misc,,"[""feelings""]",1022
tamtej,that,misc,,"[""that""]",1023
pory,pores,misc,,"[""pores""]",1024
zmienia,changes,noun,,"[""changes""]",1025
inna,different,adjective,,"[""different""]",1026
wraca,returns,misc,,"[""returns""]",1027
zazwyczaj,usually,misc,,"[""usually""]",1028
decyzję,decision,misc,,"[""decision""]",1029
przypadek,case,misc,,"[""case""]",1030
najlepsza,best,misc,,"[""best""]",1031
sens,sense,misc,,"[""sense""]",1032
stracić,miss,verb,,"[""miss""]",1033
żart,joke,misc,,"[""joke""]",1034
opuścić,leave,verb,,"[""leave""]",1035
okolicy,neighborhood,misc,,"[""neighborhood""]",1036
prezydent,president,misc,,"[""president""]",1037
wyjdź,go out,misc,,"[""go out""]",1038
przestańcie,stop,noun,,"[""stop""]",1039
kasę,checkout,misc,,"[""checkout""]",1040
telewizji,TV,misc,,"[""tv""]",1041
ilu,how many,misc,,"[""how many""]",1042
zabawa,fun,adjective,,"[""fun""]",1043
lekarzem,doctor,misc,,"[""doctor""]",1044
króla,king,misc,,"[""king""]",1045
test,test,misc,,"[""test""]",1046
lee,lee,misc,,"[""lee""]",1047
dolców,bucks,misc,,"[""bucks""]",1048
dziećmi,children,misc,,"[""children""]",1049
grę,game,misc,,"[""game""]",1050
uwagi,comments,misc,,"[""comments""]",1051
oglądać,view,misc,,"[""view""]",1052
poruczniku,lieutenant,misc,,"[""lieutenant""]",1053
przyjemność,pleasure,noun,,"[""pleasure""]",1054
słów,words,misc,,"[""words""]",1055
umrze,will die,adverb,,"[""will die""]",1056
zaczynam,starting,misc,,"[""starting""]",1057
wygrać,win,misc,,"[""win""]",1058
waszej,your,misc,,"[""your""]",1059
zastanawiam,wonder,misc,,"[""wonder""]",1060
poradzę,advise,misc,,"[""advise""]",1061
zostaje,stays,misc,,"[""stays""]",1062
działać,act,misc,,"[""act""]",1063
zacznie,will start,adverb,,"[""will start""]",1064
wydostać,get out,misc,,"[""get out""]",1065
ładna,nice,adjective,,"[""nice""]",1066
poziom,level,misc,,"[""level""]",1067
tysiące,thousands,misc,,"[""thousands""]",1068
obaj,both,misc,,"[""both""]",1069
listę,list,misc,,"[""list""]",1070
godzina,hour,adjective,,"[""hour""]",1071
bliżej,closer to,misc,,"[""closer to""]",1072
drugim,second,misc,,"[""second""]",1073
zaufaj,trust,misc,,"[""trust""]",1074
wybrać,select,misc,,"[""select""]",1075
straciłem,I lost,misc,,"[""i lost""]",1076
przynieś,bring,misc,,"[""bring""]",1077
ej,ej,misc,,"[""ej""]",1078
linii,line,misc,,"[""line""]",1079
cos,cos,misc,,"[""cos""]",1080
ostatnią,last,misc,,"[""last""]",1081
ryan,ryan,misc,,"[""ryan""]",1082
taty,dads,misc,,"[""dads""]",1083
dobrej,good,misc,,"[""good""]",1084
bratem,brother,misc,,"[""brother""]",1085
e,e,misc,,"[""e""]",1086
małego,small,misc,,"[""small""]",1087
wyjście,output,noun,,"[""output""]",1088
zdrowie,health,adverb,,"[""health""]",1089
lewo,left,misc,,"[""left""]",1090
oczach,eyes,misc,,"[""eyes""]",1091
spodoba,will like,misc,,"[""will like""]",1092
liście,leaves,noun,,"[""leaves""]",1093
owi,those,misc,,"[""those""]",1094
niespodzianka,surprise,misc,,"[""surprise""]",1095
mózg,brain,misc,,"[""brain""]",1096
przekonać,convince,misc,,"[""convince""]",1097
lecieć,fly,verb,,"[""fly""]",1098
szalony,mad,adjective,,"[""mad""]",1099
dowie,prove,adverb,,"[""prove""]",1100
głodny,hungry,adjective,,"[""hungry""]",1101
pomożesz,help,misc,,"[""help""]",1102
innej,another,misc,,"[""another""]",1103
zmiany,changes,adjective,,"[""changes""]",1104
boską,divine,misc,,"[""divine""]",1105
odłóż,put down,misc,,"[""put down""]",1106
banku,bank,misc,,"[""bank""]",1107
kazał,ordered,misc,,"[""ordered""]",1108
myślicie,think,noun,,"[""think""]",1109
wysłać,send,misc,,"[""send""]",1110
akurat,acct,misc,,"[""acct""]",1111
muzyka,music,misc,,"[""music""]",1112
abym,so that I,misc,,"[""so that i""]",1113
własnej,own,misc,,"[""own""]",1114
ostatnich,last,misc,,"[""last""]",1115
decyzja,decision,misc,,"[""decision""]",1116
długi,long,misc,,"[""long""]",1117
przodu,front,misc,,"[""front""]",1118
ah,ah,misc,,"[""ah""]",1119
obu,both,misc,,"[""both""]",1120
kierunku,direction,misc,,"[""direction""]",1121
wyglądać,look,misc,,"[""look""]",1122
miła,nice,misc,,"[""nice""]",1123
pytasz,you ask,misc,,"[""you ask""]",1124
chłopca,boy,misc,,"[""boy""]",1125
jestes,you are,misc,,"[""you are""]",1126
mieszkania,apartments,noun,,"[""apartments""]",1127
gadać,talk,misc,,"[""talk""]",1128
ha,ha,misc,,"[""ha""]",1129
przyszedłeś,you came,misc,,"[""you came""]",1130
warto,worth,misc,,"[""worth""]",1131
de,de,misc,,"[""de""]",1132
uwierz,believe,misc,,"[""believe""]",1133
śmiercią,death,misc,,"[""death""]",1134
nazwiska,names,adjective,,"[""names""]",1135
przeszłości,past,misc,,"[""past""]",1136
ojcu,father,misc,,"[""father""]",1137
eddie,eddie,misc,,"[""eddie""]",1138
uciekł,escaped,misc,,"[""escaped""]",1139
uciekać,run away,misc,,"[""run away""]",1140
dupę,ass,misc,,"[""ass""]",1141
szanse,opportunities,misc,,"[""opportunities""]",1142
zaczęło,started,misc,,"[""started""]",1143
faceci,guys,misc,,"[""guys""]",1144
biorę,I take,misc,,"[""i take""]",1145
moze,maybe,misc,,"[""maybe""]",1146
zgoda,approval,misc,,"[""approval""]",1147
małżeństwo,marriage,noun,,"[""marriage""]",1148
zmarł,died,misc,,"[""died""]",1149
doczekać,wait,misc,,"[""wait""]",1150
prawdziwym,real,misc,,"[""real""]",1151
myślałeś,thought,misc,,"[""thought""]",1152
jazda,driving,misc,,"[""driving""]",1153
klasy,classes,misc,,"[""classes""]",1154
rzuć,drop,misc,,"[""drop""]",1155
richard,richard,misc,,"[""richard""]",1156
szczególnie,especially,adverb,,"[""especially""]",1157
wątpię,doubt,misc,,"[""doubt""]",1158
obie,both,misc,,"[""both""]",1159
zaufać,trust,misc,,"[""trust""]",1160
pułkowniku,Colonel,misc,,"[""colonel""]",1161
nikim,no one,misc,,"[""no one""]",1162
powiedzmy,say,misc,,"[""say""]",1163
widziała,seen,misc,,"[""seen""]",1164
sarah,sarah,misc,,"[""sarah""]",1165
mecz,match,misc,,"[""match""]",1166
randkę,date,misc,,"[""date""]",1167
następnego,next,misc,,"[""next""]",1168
wojnę,war,misc,,"[""war""]",1169
indziej,elsewhere,misc,,"[""elsewhere""]",1170
metrów,meters,misc,,"[""meters""]",1171
dniu,day,misc,,"[""day""]",1172
widzieliśmy,we saw,misc,,"[""we saw""]",1173
operacji,operations,misc,,"[""operations""]",1174
skończyłem,finished,misc,,"[""finished""]",1175
mark,mark,misc,,"[""mark""]",1176
różnych,various,misc,,"[""various""]",1177
interesuje,interests,misc,,"[""interests""]",1178
umiem,I can,misc,,"[""i can""]",1179
potrzebne,needed,adjective,,"[""needed""]",1180
gliny,clay,adjective,,"[""clay""]",1181
pić,drink,verb,,"[""drink""]",1182
zobaczyłem,saw,misc,,"[""saw""]",1183
śmiało,go ahead,misc,,"[""go ahead""]",1184
dała,gave,misc,,"[""gave""]",1185
widok,view,misc,,"[""view""]",1186
podziękować,thank,verb,,"[""thank""]",1187
dowodów,proofs,misc,,"[""proofs""]",1188
lubią,like,misc,,"[""like""]",1189
absolutnie,absolutely,adverb,,"[""absolutely""]",1190
każde,each,misc,,"[""each""]",1191
znaczyć,mean,verb,,"[""mean""]",1192
naprzód,forward,misc,,"[""forward""]",1193
różnica,difference,misc,,"[""difference""]",1194
zniknął,disappeared,misc,,"[""disappeared""]",1195
punkt,point,misc,,"[""point""]",1196
wrócimy,we'll be back,misc,,"[""we'll be back""]",1197
kasy,cash registers,misc,,"[""cash registers""]",1198
utrzymać,keep,misc,,"[""keep""]",1199
ofiara,victim,misc,,"[""victim""]",1200
pozwoli,will allow,misc,,"[""will allow""]",1201
potrzebują,need,misc,,"[""need""]",1202
żegnaj,farewell,misc,,"[""farewell""]",1203
wiedzieli,knew,misc,,"[""knew""]",1204
danych,data,misc,,"[""data""]",1205
san,san,misc,,"[""san""]",1206
kyle,kyle,misc,,"[""kyle""]",1207
szaleństwo,madness,noun,,"[""madness""]",1208
własnego,own,misc,,"[""own""]",1209
myślał,thought,misc,,"[""thought""]",1210
brian,brian,misc,,"[""brian""]",1211
pomyśleć,think,verb,,"[""think""]",1212
umysł,mind,misc,,"[""mind""]",1213
martwię,I worry,misc,,"[""i worry""]",1214
bawić,entertain,verb,,"[""entertain""]",1215
sprawdzę,check out,misc,,"[""check out""]",1216
zabiorę,I'll take,misc,,"[""i'll take""]",1217
drugiego,second,misc,,"[""second""]",1218
prowadzić,run,verb,,"[""run""]",1219
nowej,new,misc,,"[""new""]",1220
emily,emily,misc,,"[""emily""]",1221
claire,claire,misc,,"[""claire""]",1222
usta,mouth,misc,,"[""mouth""]",1223
daleka,far,misc,,"[""far""]",1224
miliony,millions,adjective,,"[""millions""]",1225
mężem,husband,misc,,"[""husband""]",1226
mamę,mom,misc,,"[""mom""]",1227
spotkania,meetings,noun,,"[""meetings""]",1228
ładne,nice,adjective,,"[""nice""]",1229
oczu,eyes,misc,,"[""eyes""]",1230
rękach,hands,misc,,"[""hands""]",1231
żył,veins,misc,,"[""veins""]",1232
sali,hall,misc,,"[""hall""]",1233
państwo,country,noun,,"[""country""]",1234
słyszeć,hear,verb,,"[""hear""]",1235
własny,own,adjective,,"[""own""]",1236
okropne,awful,adjective,,"[""awful""]",1237
szans,opportunities,misc,,"[""opportunities""]",1238
widzimy,we see,misc,,"[""we see""]",1239
wyszła,came out,misc,,"[""came out""]",1240
pański,Your,adjective,,"[""your""]",1241
zapewne,probably,adjective,,"[""probably""]",1242
żadna,none,adjective,,"[""none""]",1243
dzwoni,calls,misc,,"[""calls""]",1244
żadne,none,adjective,,"[""none""]",1245
stop,stop,misc,,"[""stop""]",1246
strzelać,snap,misc,,"[""snap""]",1247
powietrze,air,adverb,,"[""air""]",1248
wspaniała,great,misc,,"[""great""]",1249
mówili,said,misc,,"[""said""]",1250
lepszego,better,misc,,"[""better""]",1251
spróbuję,I'll try,misc,,"[""i'll try""]",1252
bronią,arms,misc,,"[""arms""]",1253
bierze,takes,adverb,,"[""takes""]",1254
andy,andy,misc,,"[""andy""]",1255
facetów,guys,misc,,"[""guys""]",1256
staje,becomes,misc,,"[""becomes""]",1257
b,b,misc,,"[""b""]",1258
swoimi,with their,misc,,"[""with their""]",1259
miałby,would have,misc,,"[""would have""]",1260
przypomina,reminds,adjective,,"[""reminds""]",1261
czarny,black,adjective,,"[""black""]",1262
mil,miles,misc,,"[""miles""]",1263
zabij,kill,misc,,"[""kill""]",1264
wróciła,returned,misc,,"[""returned""]",1265
małym,small,misc,,"[""small""]",1266
słońca,suns,misc,,"[""suns""]",1267
czułem,felt,misc,,"[""felt""]",1268
ubrania,clothes,noun,,"[""clothes""]",1269
dziwnego,strange,misc,,"[""strange""]",1270
wychodzę,I'm leaving,misc,,"[""i'm leaving""]",1271
udowodnić,prove,verb,,"[""prove""]",1272
grupy,groups,misc,,"[""groups""]",1273
nóż,knife,misc,,"[""knife""]",1274
akta,file,misc,,"[""file""]",1275
