polish,english,category,subtext,accepted_answers,frequency_rank
kiepskim,,misc,,[],1892
zgadnijcie,,noun,,[],1893
zwracaj,,misc,,[],1894
goni,,misc,,[],1895
dani,,misc,,[],1896
fan,,misc,,[],1897
rycerz,,misc,,[],1898
zwracam,,misc,,[],1899
dog,,misc,,[],1900
istnieniu,,misc,,[],1901
sprzedajemy,,misc,,[],1902
szlak,,misc,,[],1903
wyciek,,misc,,[],1904
tablice,,misc,,[],1905
potrafiła,,misc,,[],1906
serdecznie,,adverb,,[],1907
długu,,misc,,[],1908
uwierzycie,,noun,,[],1909
piorun,,misc,,[],1910
jefferson,,misc,,[],1911
zasnął,,misc,,[],1912
oryginalny,,adjective,,[],1913
missy,,misc,,[],1914
wsadził,,misc,,[],1915
fryzjera,,misc,,[],1916
przesyłkę,,misc,,[],1917
szyfr,,misc,,[],1918
carlton,,misc,,[],1919
masy,,misc,,[],1920
cruz,,misc,,[],1921
solo,,misc,,[],1922
niespodziewanie,,noun,,[],1923
chorobie,,misc,,[],1924
zjadła,,misc,,[],1925
jakiegokolwiek,,misc,,[],1926
bandą,,misc,,[],1927
dal,,misc,,[],1928
niedźwiedzie,,misc,,[],1929
durniu,,misc,,[],1930
hura,,misc,,[],1931
spa,,misc,,[],1932
gówniane,,adjective,,[],1933
poniedziałku,,misc,,[],1934
mecze,,misc,,[],1935
jądra,,misc,,[],1936
obojgu,,misc,,[],1937
poranka,,misc,,[],1938
chirurga,,misc,,[],1939
bagażnika,,misc,,[],1940
pogódź,,misc,,[],1941
zniszczymy,,misc,,[],1942
przekręt,,misc,,[],1943
odjechał,,misc,,[],1944
rozpoznajesz,,misc,,[],1945
walterze,,adverb,,[],1946
robinson,,misc,,[],1947
przeniesiony,,adjective,,[],1948
nieobecność,,noun,,[],1949
naprawimy,,misc,,[],1950
przeklęta,,misc,,[],1951
kryzysu,,misc,,[],1952
znikną,,misc,,[],1953
młotek,,misc,,[],1954
mokry,,misc,,[],1955
zapisy,,misc,,[],1956
czynić,,verb,,[],1957
szefowa,,adjective,,[],1958
call,,misc,,[],1959
noże,,misc,,[],1960
federalnego,,misc,,[],1961
kandydatów,,misc,,[],1962
kaczka,,misc,,[],1963
paki,,misc,,[],1964
brwi,,misc,,[],1965
receptę,,misc,,[],1966
bekon,,misc,,[],1967
powraca,,misc,,[],1968
dowodami,,misc,,[],1969
pieniadze,,misc,,[],1970
posiedzieć,,verb,,[],1971
wybieraj,,misc,,[],1972
zachorował,,misc,,[],1973
marek,,misc,,[],1974
pamietasz,,misc,,[],1975
szatni,,misc,,[],1976
podnieście,,noun,,[],1977
lustra,,misc,,[],1978
propozycji,,misc,,[],1979
mózgiem,,misc,,[],1980
saint,,misc,,[],1981
zbierają,,misc,,[],1982
zachował,,misc,,[],1983
zainteresuje,,misc,,[],1984
właściwej,,misc,,[],1985
tok,,misc,,[],1986
nalej,,misc,,[],1987
wyrzuty,,misc,,[],1988
umierał,,misc,,[],1989
frajerem,,misc,,[],1990
dewey,,misc,,[],1991
feel,,misc,,[],1992
kucharz,,misc,,[],1993
nastąpiła,,misc,,[],1994
żon,,misc,,[],1995
koroner,,misc,,[],1996
stada,,misc,,[],1997
postanowiła,,misc,,[],1998
moskwy,,adjective,,[],1999
obecnych,,misc,,[],2000
zniszcz,,misc,,[],2001
opuścili,,misc,,[],2002
zabijam,,misc,,[],2003
lucasa,,misc,,[],2004
brutalne,,adjective,,[],2005
przeszli,,misc,,[],2006
łapcie,,noun,,[],2007
cliff,,misc,,[],2008
konkurencji,,misc,,[],2009
mokra,,misc,,[],2010
zawodu,,misc,,[],2011
rozebrać,,misc,,[],2012
glinę,,misc,,[],2013
coz,,misc,,[],2014
spóźnieni,,misc,,[],2015
poda,,misc,,[],2016
tajemnicza,,misc,,[],2017
posiadają,,misc,,[],2018
banks,,misc,,[],2019
czekałeś,,misc,,[],2020
starożytnych,,misc,,[],2021
oderwać,,misc,,[],2022
republiki,,misc,,[],2023
zadzwonili,,misc,,[],2024
grayson,,misc,,[],2025
winnego,,misc,,[],2026
przypomniało,,misc,,[],2027
trawę,,misc,,[],2028
warunek,,misc,,[],2029
narażać,,misc,,[],2030
nikita,,misc,,[],2031
zapomnimy,,misc,,[],2032
grając,,misc,,[],2033
partnerów,,misc,,[],2034
ubieraj,,misc,,[],2035
reżyser,,misc,,[],2036
armią,,misc,,[],2037
poleciał,,misc,,[],2038
dona,,adjective,,[],2039
popcorn,,misc,,[],2040
farmy,,misc,,[],2041
baxter,,misc,,[],2042
pozytywne,,adjective,,[],2043
serum,,misc,,[],2044
wynikiem,,misc,,[],2045
russ,,misc,,[],2046
corsiva,,misc,,[],2047
agnes,,misc,,[],2048
doe,,misc,,[],2049
obudziłeś,,misc,,[],2050
men,,misc,,[],2051
ciężkich,,misc,,[],2052
wierzyli,,misc,,[],2053
narobił,,misc,,[],2054
song,,misc,,[],2055
łączności,,misc,,[],2056
claude,,misc,,[],2057
początkowo,,adverb,,[],2058
pieśni,,misc,,[],2059
kryształ,,misc,,[],2060
luther,,misc,,[],2061
trzymajmy,,misc,,[],2062
marynarce,,misc,,[],2063
piwko,,misc,,[],2064
mgła,,misc,,[],2065
kanapę,,misc,,[],2066
ratuje,,misc,,[],2067
szybkość,,noun,,[],2068
mills,,misc,,[],2069
rozsądny,,adjective,,[],2070
crawford,,misc,,[],2071
zawieszony,,adjective,,[],2072
uczuciach,,misc,,[],2073
wyborem,,misc,,[],2074
groźby,,misc,,[],2075
rysunki,,misc,,[],2076
stworzona,,adjective,,[],2077
zapal,,misc,,[],2078
przeciwnik,,misc,,[],2079
zaplanować,,verb,,[],2080
kowboju,,misc,,[],2081
załatwmy,,misc,,[],2082
udając,,misc,,[],2083
rozwodzie,,misc,,[],2084
trzymanie,,noun,,[],2085
żarcia,,misc,,[],2086
średnia,,noun,,[],2087
beta,,misc,,[],2088
atmosfery,,misc,,[],2089
wyrzucę,,misc,,[],2090
kanadzie,,misc,,[],2091
kontraktu,,misc,,[],2092
powtórzę,,misc,,[],2093
postawiłem,,misc,,[],2094
czekanie,,noun,,[],2095
kgb,,misc,,[],2096
uczciwa,,adjective,,[],2097
przeciek,,misc,,[],2098
geniuszu,,misc,,[],2099
ukochanej,,misc,,[],2100
pokona,,adjective,,[],2101
merlin,,misc,,[],2102
mlekiem,,misc,,[],2103
podstawa,,adjective,,[],2104
wyruszamy,,misc,,[],2105
omega,,misc,,[],2106
lasek,,misc,,[],2107
mrok,,misc,,[],2108
fizyczne,,adjective,,[],2109
staniemy,,misc,,[],2110
poszukajmy,,misc,,[],2111
trofeum,,misc,,[],2112
obcymi,,misc,,[],2113
górą,,misc,,[],2114
psuje,,misc,,[],2115
napoje,,misc,,[],2116
zabrałaś,,misc,,[],2117
online,,adjective,,[],2118
zwróci,,misc,,[],2119
rankiem,,misc,,[],2120
langley,,misc,,[],2121
liczne,,adjective,,[],2122
dwójki,,misc,,[],2123
becca,,misc,,[],2124
maszyn,,misc,,[],2125
zarabiasz,,misc,,[],2126
osobistym,,misc,,[],2127
wiadomością,,misc,,[],2128
musiałabym,,misc,,[],2129
ubikacji,,misc,,[],2130
bryce,,misc,,[],2131
kretynem,,misc,,[],2132
sprytnie,,adverb,,[],2133
książkach,,misc,,[],2134
dotrzesz,,misc,,[],2135
dania,,noun,,[],2136
chwyt,,misc,,[],2137
sukcesy,,misc,,[],2138
nielegalnie,,adverb,,[],2139
umieć,,verb,,[],2140
brutalny,,adjective,,[],2141
rakiet,,misc,,[],2142
kursie,,misc,,[],2143
gangów,,misc,,[],2144
bateria,,misc,,[],2145
rzędzie,,misc,,[],2146
szczurów,,misc,,[],2147
mogłybyśmy,,misc,,[],2148
wycieczce,,misc,,[],2149
powstrzymaj,,misc,,[],2150
bezdomnych,,misc,,[],2151
gumy,,misc,,[],2152
two,,misc,,[],2153
krępuj,,misc,,[],2154
kompromis,,misc,,[],2155
królowo,,adverb,,[],2156
frajerze,,adverb,,[],2157
skrzynka,,misc,,[],2158
jakichkolwiek,,misc,,[],2159
powstrzymasz,,misc,,[],2160
wkurzył,,misc,,[],2161
zatrzymało,,misc,,[],2162
dea,,misc,,[],2163
sekrecie,,noun,,[],2164
bin,,misc,,[],2165
przepisów,,misc,,[],2166
stowarzyszenia,,noun,,[],2167
dowódco,,misc,,[],2168
johnie,,adverb,,[],2169
glinami,,misc,,[],2170
czynów,,misc,,[],2171
przejechał,,misc,,[],2172
przeszkadzał,,misc,,[],2173
ostatnimi,,misc,,[],2174
włożę,,misc,,[],2175
porady,,misc,,[],2176
artykułu,,misc,,[],2177
szał,,misc,,[],2178
skradziony,,adjective,,[],2179
poprawia,,misc,,[],2180
zdradziła,,misc,,[],2181
cause,,misc,,[],2182
zawieszenie,,noun,,[],2183
stracone,,adjective,,[],2184
seminarium,,misc,,[],2185
odwdzięczyć,,verb,,[],2186
sprawiła,,misc,,[],2187
ivy,,misc,,[],2188
aukcji,,misc,,[],2189
wyłączone,,adjective,,[],2190
wykorzystywać,,misc,,[],2191
gliniarzem,,misc,,[],2192
szlaban,,misc,,[],2193
sędziowie,,adverb,,[],2194
artykuły,,misc,,[],2195
odrobiną,,misc,,[],2196
klasyczny,,adjective,,[],2197
słowach,,misc,,[],2198
zaatakowany,,adjective,,[],2199
naciskać,,misc,,[],2200
state,,misc,,[],2201
posłuchajmy,,misc,,[],2202
nalegał,,misc,,[],2203
zgodzili,,misc,,[],2204
wstąpiło,,misc,,[],2205
okazała,,misc,,[],2206
świadom,,misc,,[],2207
poniewaz,,misc,,[],2208
zabawek,,misc,,[],2209
ukryta,,misc,,[],2210
ciężarem,,misc,,[],2211
kilogramów,,misc,,[],2212
tanner,,misc,,[],2213
umysłem,,misc,,[],2214
kłopotach,,misc,,[],2215
czuły,,misc,,[],2216
vito,,misc,,[],2217
obawiaj,,misc,,[],2218
uśmiechać,,misc,,[],2219
kropli,,misc,,[],2220
metod,,misc,,[],2221
nagrań,,misc,,[],2222
chorym,,misc,,[],2223
pistoletem,,misc,,[],2224
idźmy,,misc,,[],2225
pióra,,misc,,[],2226
weekendu,,misc,,[],2227
śledzisz,,misc,,[],2228
erik,,misc,,[],2229
subtitles,,misc,,[],2230
sztylet,,misc,,[],2231
zrozumieją,,misc,,[],2232
śpiewają,,misc,,[],2233
trafiony,,adjective,,[],2234
liga,,misc,,[],2235
trucizny,,adjective,,[],2236
odnosi,,misc,,[],2237
strzelbę,,misc,,[],2238
dolinie,,adverb,,[],2239
rocznicy,,misc,,[],2240
okraść,,misc,,[],2241
świąteczne,,adjective,,[],2242
huragan,,misc,,[],2243
najgorszą,,misc,,[],2244
męska,,adjective,,[],2245
powiązanie,,noun,,[],2246
draniem,,misc,,[],2247
niebieskim,,misc,,[],2248
rozwalił,,misc,,[],2249
środowisku,,misc,,[],2250
inteligentna,,adjective,,[],2251
sonia,,noun,,[],2252
ceremonię,,misc,,[],2253
dotknie,,adverb,,[],2254
zawodników,,misc,,[],2255
wielcy,,misc,,[],2256
lis,,misc,,[],2257
wejdą,,misc,,[],2258
obowiązuje,,misc,,[],2259
łagodny,,adjective,,[],2260
podły,,misc,,[],2261
procedurę,,misc,,[],2262
dolly,,misc,,[],2263
our,,misc,,[],2264
grady,,misc,,[],2265
komitetu,,misc,,[],2266
zaprowadź,,misc,,[],2267
fantazje,,misc,,[],2268
then,,misc,,[],2269
zdobywa,,adjective,,[],2270
otworzą,,misc,,[],2271
ławce,,misc,,[],2272
wypełnione,,adjective,,[],2273
modelką,,misc,,[],2274
miesięcznie,,adverb,,[],2275
uprzejmie,,misc,,[],2276
troszczyć,,verb,,[],2277
wysiadać,,misc,,[],2278
przesyłka,,misc,,[],2279
ciągłe,,misc,,[],2280
chłopakowi,,misc,,[],2281
ponowne,,adjective,,[],2282
zagrasz,,misc,,[],2283
włosku,,misc,,[],2284
osądzać,,misc,,[],2285
sejfie,,misc,,[],2286
amelia,,misc,,[],2287
poszukiwanie,,noun,,[],2288
darmowy,,adjective,,[],2289
odzyska,,adjective,,[],2290
zrelaksuj,,misc,,[],2291
cygaro,,misc,,[],2292
aresztowanie,,noun,,[],2293
postawa,,adjective,,[],2294
kryjówkę,,misc,,[],2295
bezdomny,,adjective,,[],2296
chili,,misc,,[],2297
siedziałam,,misc,,[],2298
wymówek,,misc,,[],2299
powell,,misc,,[],2300
suche,,misc,,[],2301
rządy,,misc,,[],2302
seria,,misc,,[],2303
zatańczymy,,misc,,[],2304
składniki,,misc,,[],2305
sekcję,,misc,,[],2306
przyjeżdżają,,misc,,[],2307
przenosi,,misc,,[],2308
jebanego,,misc,,[],2309
pożyczyłem,,misc,,[],2310
nienawidził,,misc,,[],2311
morskiej,,misc,,[],2312
podnoś,,misc,,[],2313
zablokować,,verb,,[],2314
rodzicem,,misc,,[],2315
odważna,,adjective,,[],2316
pomogłaś,,misc,,[],2317
ulżyło,,misc,,[],2318
podłączyć,,verb,,[],2319
silniejsze,,misc,,[],2320
ira,,misc,,[],2321
kiedys,,misc,,[],2322
udała,,misc,,[],2323
ścigał,,misc,,[],2324
życzyć,,verb,,[],2325
mawiał,,misc,,[],2326
orgazm,,misc,,[],2327
czarno,,misc,,[],2328
świątynia,,noun,,[],2329
stal,,misc,,[],2330
futbol,,misc,,[],2331
wyłączył,,misc,,[],2332
publiczna,,adjective,,[],2333
mocna,,adjective,,[],2334
plotek,,misc,,[],2335
odzywaj,,misc,,[],2336
propozycje,,misc,,[],2337
przychodź,,misc,,[],2338
trwają,,misc,,[],2339
świętych,,misc,,[],2340
fałszywych,,misc,,[],2341
miękki,,misc,,[],2342
zdejmijcie,,noun,,[],2343
butelek,,misc,,[],2344
czar,,misc,,[],2345
franco,,misc,,[],2346
trey,,misc,,[],2347
pasażerowie,,adverb,,[],2348
santiago,,misc,,[],2349
zapytała,,misc,,[],2350
obywatel,,misc,,[],2351
przesłanie,,noun,,[],2352
limit,,misc,,[],2353
pozostałości,,misc,,[],2354
jenkins,,misc,,[],2355
łowca,,misc,,[],2356
zrozumieli,,misc,,[],2357
martwiła,,misc,,[],2358
strajk,,misc,,[],2359
przyjęli,,misc,,[],2360
wpół,,misc,,[],2361
oceanie,,noun,,[],2362
syndrom,,misc,,[],2363
teda,,misc,,[],2364
przyjdziemy,,misc,,[],2365
gwarancji,,misc,,[],2366
populacji,,misc,,[],2367
prawym,,misc,,[],2368
podniesie,,misc,,[],2369
wolnej,,misc,,[],2370
pochodzić,,verb,,[],2371
miesza,,misc,,[],2372
prostej,,misc,,[],2373
tory,,misc,,[],2374
publiczności,,misc,,[],2375
mowie,,adverb,,[],2376
harvard,,misc,,[],2377
jesus,,misc,,[],2378
uczuciem,,misc,,[],2379
gibson,,misc,,[],2380
siostrami,,misc,,[],2381
fantastyczna,,adjective,,[],2382
umów,,misc,,[],2383
buduje,,misc,,[],2384
zatrzymania,,noun,,[],2385
czekoladowy,,adjective,,[],2386
oferuję,,misc,,[],2387
traktuję,,misc,,[],2388
beznadziejne,,adjective,,[],2389
zaręczyny,,adjective,,[],2390
zdołał,,misc,,[],2391
południowym,,misc,,[],2392
przygód,,misc,,[],2393
pocieszyć,,verb,,[],2394
zawracaj,,misc,,[],2395
powiadają,,misc,,[],2396
ciężej,,misc,,[],2397
esther,,misc,,[],2398
płomień,,misc,,[],2399
wysokim,,misc,,[],2400
ogłoszenia,,noun,,[],2401
potwierdzi,,misc,,[],2402
ciemnej,,misc,,[],2403
kukurydzy,,misc,,[],2404
płyniemy,,misc,,[],2405
dłuższy,,misc,,[],2406
ala,,misc,,[],2407
wykończyć,,verb,,[],2408
romansu,,misc,,[],2409
giles,,misc,,[],2410
sądowej,,misc,,[],2411
idea,,misc,,[],2412
gówniany,,adjective,,[],2413
polecę,,misc,,[],2414
dziewczynom,,misc,,[],2415
musieliście,,noun,,[],2416
zmysłów,,misc,,[],2417
użyjesz,,misc,,[],2418
dojedziemy,,misc,,[],2419
policyjna,,adjective,,[],2420
rogera,,misc,,[],2421
twardziel,,misc,,[],2422
sercach,,misc,,[],2423
fanny,,adjective,,[],2424
uparta,,misc,,[],2425
rozprawy,,adjective,,[],2426
priorytetem,,misc,,[],2427
stroje,,misc,,[],2428
użyli,,misc,,[],2429
wstępne,,adjective,,[],2430
orbicie,,noun,,[],2431
nadajesz,,misc,,[],2432
siana,,adjective,,[],2433
nadchodzę,,misc,,[],2434
kaca,,misc,,[],2435
rejs,,misc,,[],2436
wyciągnijcie,,noun,,[],2437
jade,,misc,,[],2438
powodują,,misc,,[],2439
hamilton,,misc,,[],2440
medycznego,,misc,,[],2441
darryl,,misc,,[],2442
bliźniaki,,misc,,[],2443
śmiertelne,,adjective,,[],2444
doceniamy,,misc,,[],2445
ciężkim,,misc,,[],2446
pojemnik,,misc,,[],2447
rosyjski,,adjective,,[],2448
sąsiedztwa,,adjective,,[],2449
rozwiążemy,,misc,,[],2450
need,,misc,,[],2451
melinda,,misc,,[],2452
alergię,,misc,,[],2453
wojennej,,misc,,[],2454
polecimy,,misc,,[],2455
informacjami,,misc,,[],2456
przewodnik,,misc,,[],2457
soboty,,misc,,[],2458
gwiazdkę,,misc,,[],2459
przyspieszyć,,verb,,[],2460
ukrywam,,misc,,[],2461
smallville,,misc,,[],2462
zmartwienie,,noun,,[],2463
wolf,,misc,,[],2464
delhi,,misc,,[],2465
ocaliłeś,,misc,,[],2466
łatwizna,,adjective,,[],2467
winą,,misc,,[],2468
fajerwerki,,misc,,[],2469
jebaną,,misc,,[],2470
silników,,misc,,[],2471
obszaru,,misc,,[],2472
powiązany,,adjective,,[],2473
przypomnę,,misc,,[],2474
zielonych,,misc,,[],2475
żartować,,verb,,[],2476
ciemny,,adjective,,[],2477
jakiejkolwiek,,misc,,[],2478
wychować,,verb,,[],2479
rozmiarów,,misc,,[],2480
code,,misc,,[],2481
zysku,,misc,,[],2482
kulą,,misc,,[],2483
mack,,misc,,[],2484
wnętrzności,,misc,,[],2485
niedawna,,adjective,,[],2486
gilbert,,misc,,[],2487
wódkę,,misc,,[],2488
wyjdźmy,,misc,,[],2489
zwierzęciem,,misc,,[],2490
skontaktuj,,misc,,[],2491
kłótnia,,noun,,[],2492
skręcić,,verb,,[],2493
odnieść,,misc,,[],2494
wykluczyć,,verb,,[],2495
powiedzieliście,,noun,,[],2496
żegnajcie,,noun,,[],2497
zostawać,,misc,,[],2498
młodszego,,misc,,[],2499
odlecieć,,verb,,[],2500
tworząc,,misc,,[],2501
nada,,misc,,[],2502
odejście,,noun,,[],2503
jediadam,,misc,,[],2504
narodziny,,adjective,,[],2505
scen,,misc,,[],2506
wychodziła,,misc,,[],2507
hokeja,,misc,,[],2508
wyciąga,,misc,,[],2509
boo,,misc,,[],2510
wystarczające,,misc,,[],2511
spróbował,,misc,,[],2512
strychu,,misc,,[],2513
nigel,,misc,,[],2514
mrówki,,misc,,[],2515
zabezpieczony,,adjective,,[],2516
spaść,,misc,,[],2517
wnuk,,misc,,[],2518
puścił,,misc,,[],2519
przybycia,,misc,,[],2520
carolyn,,misc,,[],2521
cass,,misc,,[],2522
karetki,,misc,,[],2523
ba,,misc,,[],2524
christy,,misc,,[],2525
poprosi,,misc,,[],2526
pęka,,misc,,[],2527
porozumienie,,noun,,[],2528
ernie,,adverb,,[],2529
skrócie,,noun,,[],2530
nieprawdopodobne,,adjective,,[],2531
prosiłaś,,misc,,[],2532
moga,,misc,,[],2533
paznokci,,misc,,[],2534
zwiał,,misc,,[],2535
szklanki,,misc,,[],2536
trafiliśmy,,misc,,[],2537
skan,,misc,,[],2538
service,,misc,,[],2539
trawa,,adjective,,[],2540
świeża,,misc,,[],2541
tarapaty,,misc,,[],2542
odznaki,,misc,,[],2543
bójki,,misc,,[],2544
komfortowo,,adverb,,[],2545
złamana,,adjective,,[],2546
zamknięcia,,misc,,[],2547
wyjedzie,,misc,,[],2548
przymknij,,misc,,[],2549
ciemna,,adjective,,[],2550
pakt,,misc,,[],2551
kurtki,,misc,,[],2552
obawia,,misc,,[],2553
dręczy,,misc,,[],2554
czystości,,misc,,[],2555
normalni,,misc,,[],2556
szkód,,misc,,[],2557
pasował,,misc,,[],2558
progu,,misc,,[],2559
zdarzeń,,misc,,[],2560
potajemnie,,adverb,,[],2561
producentem,,misc,,[],2562
skraju,,misc,,[],2563
trudnych,,misc,,[],2564
siedziałeś,,misc,,[],2565
pociąga,,misc,,[],2566
pisane,,adjective,,[],2567
najnowsze,,misc,,[],2568
przeprosin,,misc,,[],2569
opiekuj,,misc,,[],2570
zmęczeni,,misc,,[],2571
stworzyliśmy,,misc,,[],2572
paulie,,misc,,[],2573
przepadł,,misc,,[],2574
posłać,,misc,,[],2575
wyruszyć,,verb,,[],2576
wymówkę,,misc,,[],2577
give,,misc,,[],2578
majątku,,misc,,[],2579
voodoo,,misc,,[],2580
jechaliśmy,,misc,,[],2581
skargi,,misc,,[],2582
oświadczył,,misc,,[],2583
nieskończoność,,noun,,[],2584
widowni,,misc,,[],2585
nacisk,,misc,,[],2586
wyjaśniać,,misc,,[],2587
rozwijać,,misc,,[],2588
kwestię,,misc,,[],2589
wystarczającą,,misc,,[],2590
sztabu,,misc,,[],2591
irene,,adjective,,[],2592
usłyszałeś,,misc,,[],2593
kłamała,,misc,,[],2594
przerywać,,misc,,[],2595
zgodziłam,,misc,,[],2596
dziedzictwo,,misc,,[],2597
nerwowe,,adjective,,[],2598
okłamałaś,,misc,,[],2599
zakładzie,,misc,,[],2600
wdowa,,adjective,,[],2601
nauczyli,,misc,,[],2602
spędziła,,misc,,[],2603
światy,,misc,,[],2604
postacią,,misc,,[],2605
układy,,misc,,[],2606
zarabiaj,,misc,,[],2607
podobam,,misc,,[],2608
zgarnąć,,verb,,[],2609
przeszkód,,misc,,[],2610
wsiadać,,misc,,[],2611
róż,,misc,,[],2612
mafia,,misc,,[],2613
jakbyście,,noun,,[],2614
poczekasz,,misc,,[],2615
kazałaś,,misc,,[],2616
silnego,,misc,,[],2617
utratę,,misc,,[],2618
palił,,misc,,[],2619
proszą,,misc,,[],2620
lokalne,,adjective,,[],2621
wybraliśmy,,misc,,[],2622
reputacji,,misc,,[],2623
słuchałeś,,misc,,[],2624
wydobyć,,verb,,[],2625
dostarczył,,misc,,[],2626
zbliżenie,,noun,,[],2627
artystów,,misc,,[],2628
wygrali,,misc,,[],2629
alicia,,misc,,[],2630
kuzynem,,misc,,[],2631
wstąpić,,verb,,[],2632
równe,,adjective,,[],2633
odnajdę,,misc,,[],2634
people,,misc,,[],2635
gadałem,,misc,,[],2636
puchar,,misc,,[],2637
zamieszki,,misc,,[],2638
istot,,misc,,[],2639
uświadomiłem,,misc,,[],2640
nieznajomy,,misc,,[],2641
wymiaru,,misc,,[],2642
czole,,misc,,[],2643
garaż,,misc,,[],2644
marine,,adjective,,[],2645
sawyer,,misc,,[],2646
obietnic,,misc,,[],2647
poprzednie,,adverb,,[],2648
galaktyce,,misc,,[],2649
pozostały,,misc,,[],2650
zwrotu,,misc,,[],2651
przyjeżdżać,,misc,,[],2652
odjechać,,misc,,[],2653
wynagrodzę,,misc,,[],2654
jody,,misc,,[],2655
motocykl,,misc,,[],2656
egzaminu,,misc,,[],2657
pozytywny,,adjective,,[],2658
czyści,,misc,,[],2659
niewątpliwie,,adverb,,[],2660
pokocha,,misc,,[],2661
kosmicznej,,misc,,[],2662
sąsiadami,,misc,,[],2663
piątku,,misc,,[],2664
szkolnej,,misc,,[],2665
pochodzenie,,noun,,[],2666
uwadze,,misc,,[],2667
chucka,,misc,,[],2668
świętą,,misc,,[],2669
oszukuje,,misc,,[],2670
wniosków,,misc,,[],2671
zwane,,adjective,,[],2672
obydwie,,adverb,,[],2673
normalną,,misc,,[],2674
virginia,,noun,,[],2675
żyłach,,misc,,[],2676
tania,,noun,,[],2677
konferencja,,misc,,[],2678
wypełnia,,noun,,[],2679
przepyszne,,adjective,,[],2680
małp,,misc,,[],2681
sluchaj,,misc,,[],2682
ukradłaś,,misc,,[],2683
szwy,,adjective,,[],2684
próbek,,misc,,[],2685
książką,,misc,,[],2686
creek,,misc,,[],2687
kategorii,,misc,,[],2688
tatuaże,,misc,,[],2689
śmieciu,,misc,,[],2690
studni,,misc,,[],2691
diaska,,adjective,,[],2692
normalnych,,misc,,[],2693
geny,,adjective,,[],2694
ava,,misc,,[],2695
winnym,,misc,,[],2696
przywilej,,misc,,[],2697
papieża,,misc,,[],2698
desperacko,,misc,,[],2699
wspaniałej,,misc,,[],2700
przestałeś,,misc,,[],2701
osioł,,misc,,[],2702
pogawędkę,,misc,,[],2703
poufne,,adjective,,[],2704
promień,,misc,,[],2705
cierpiała,,misc,,[],2706
stworzone,,adjective,,[],2707
przekonania,,noun,,[],2708
kosztów,,misc,,[],2709
środa,,misc,,[],2710
cicha,,misc,,[],2711
zbieraj,,misc,,[],2712
cieni,,misc,,[],2713
szlachetny,,adjective,,[],2714
falls,,misc,,[],2715
dentysty,,misc,,[],2716
pytali,,misc,,[],2717
nastolatków,,misc,,[],2718
dziennikarz,,misc,,[],2719
pocałunku,,misc,,[],2720
kobiece,,misc,,[],2721
słonia,,noun,,[],2722
nathana,,adjective,,[],2723
powietrzem,,misc,,[],2724
nudzi,,misc,,[],2725
grosz,,misc,,[],2726
mieszkali,,misc,,[],2727
palm,,misc,,[],2728
pozbędę,,misc,,[],2729
aktorów,,misc,,[],2730
ruszcie,,noun,,[],2731
wyobraźnię,,misc,,[],2732
łysy,,misc,,[],2733
ewakuacji,,misc,,[],2734
gin,,misc,,[],2735
schemat,,misc,,[],2736
centymetrów,,misc,,[],2737
mckay,,misc,,[],2738
ścianą,,misc,,[],2739
wyjeżdżać,,misc,,[],2740
komunikat,,misc,,[],2741
przemysł,,misc,,[],2742
niemniej,,misc,,[],2743
cykl,,misc,,[],2744
wyląduje,,misc,,[],2745
debil,,misc,,[],2746
milczeć,,verb,,[],2747
cygara,,misc,,[],2748
przyślijcie,,noun,,[],2749
utwór,,misc,,[],2750
kurz,,misc,,[],2751
been,,misc,,[],2752
bliznę,,misc,,[],2753
gilmore,,misc,,[],2754
bezczynnie,,adverb,,[],2755
town,,misc,,[],2756
ciota,,misc,,[],2757
darcy,,misc,,[],2758
lokalnych,,misc,,[],2759
przyznasz,,misc,,[],2760
group,,misc,,[],2761
wycofaj,,misc,,[],2762
alana,,adjective,,[],2763
domowych,,misc,,[],2764
stanford,,misc,,[],2765
włożyłem,,misc,,[],2766
sporą,,misc,,[],2767
moskwie,,adverb,,[],2768
obsesja,,misc,,[],2769
pozwać,,misc,,[],2770
wanny,,adjective,,[],2771
skarby,,misc,,[],2772
morda,,misc,,[],2773
instrukcji,,misc,,[],2774
skurcze,,misc,,[],2775
kotem,,misc,,[],2776
zawodowe,,adjective,,[],2777
odpowiedziała,,misc,,[],2778
zachodnim,,misc,,[],2779
śniadaniu,,misc,,[],2780
wciśnij,,misc,,[],2781
his,,misc,,[],2782
marzyłam,,misc,,[],2783
rezultat,,misc,,[],2784
uroczystość,,noun,,[],2785
garniturze,,adverb,,[],2786
tajemnicze,,misc,,[],2787
brązowy,,adjective,,[],2788
mężów,,misc,,[],2789
cynthia,,misc,,[],2790
zamknięciu,,misc,,[],2791
wesołego,,misc,,[],2792
piratów,,misc,,[],2793
blokuje,,misc,,[],2794
wykonam,,misc,,[],2795
zaryzykuję,,misc,,[],2796
wczesniej,,misc,,[],2797
średnio,,misc,,[],2798
osiągnął,,misc,,[],2799
śpiesz,,misc,,[],2800
wady,,misc,,[],2801
aresztowani,,misc,,[],2802
paskudnie,,adverb,,[],2803
rezydencji,,misc,,[],2804
szmal,,misc,,[],2805
składam,,misc,,[],2806
only,,misc,,[],2807
gęby,,misc,,[],2808
lampy,,misc,,[],2809
przedstawieniu,,misc,,[],2810
nadają,,misc,,[],2811
